source,source_id,title,url,year,phrase,extra
zbmath,7969988,Semigroups of rational functions: some problems and conjectures,https://arxiv.org/pdf/2110.01507.pdf,2024.0,problems and conjectures,links=https://arxiv.org/abs/2110.01507 | original_url=https://zbmath.org/7969988 | target_kind=arxiv_pdf
zbmath,6213921,Rationality problems and conjectures of Milnor and Bloch-Kato,https://arxiv.org/pdf/1203.4022.pdf,2013.0,problems and conjectures,links=https://doi.org/10.1112/S0010437X13007021|https://arxiv.org/abs/1203.4022 | original_url=https://zbmath.org/6213921 | target_kind=arxiv_pdf
zbmath,5925095,Compactness in Banach space theory -- selected problems,https://arxiv.org/pdf/1005.4303.pdf,2010.0,selected problems,links=https://doi.org/10.5052/RACSAM.2010.21|https://arxiv.org/abs/1005.4303 | original_url=https://zbmath.org/5925095 | target_kind=arxiv_pdf
zbmath,6329366,Some open problems on permutation patterns,https://arxiv.org/pdf/1210.7320.pdf,2013.0,some open problems,links=https://doi.org/10.1017/CBO9781139506748.007|https://arxiv.org/abs/1210.7320|https://oeis.org/A262751 | original_url=https://zbmath.org/6329366 | target_kind=arxiv_pdf
zbmath,900463297,Some open problems in the theory of composites,https://arxiv.org/pdf/2008.03394.pdf,2020.0,some open problems,links=https://doi.org/10.1098/rsta.2020.0115|https://arxiv.org/abs/2008.03394 | original_url=https://zbmath.org/900463297 | target_kind=arxiv_pdf
zbmath,900365633,Some Problems in Differentiation,https://arxiv.org/pdf/1811.12293.pdf,2018.0,some problems,links=https://arxiv.org/abs/1811.12293 | original_url=https://zbmath.org/900365633 | target_kind=arxiv_pdf
zbmath,900163144,Algebra and logic. Some problems,https://arxiv.org/pdf/1306.0778.pdf,2013.0,some problems,links=https://arxiv.org/abs/1306.0778 | original_url=https://zbmath.org/900163144 | target_kind=arxiv_pdf
zbmath,6516655,Multi-sorted logic and logical geometry: some problems.,https://arxiv.org/pdf/1406.3076.pdf,2015.0,some problems,links=https://doi.org/10.1515/dema-2015-0042|https://arxiv.org/abs/1406.3076 | original_url=https://zbmath.org/6516655 | target_kind=arxiv_pdf
zbmath,2209640,An essay on some problems of approximation theory,https://arxiv.org/pdf/math/0301380.pdf,2005.0,some problems,links=https://arxiv.org/abs/math/0301380 | original_url=https://zbmath.org/2209640 | target_kind=arxiv_pdf
zbmath,7393796,On some problems about ternary paths: a linear algebra approach,https://arxiv.org/pdf/1910.02320.pdf,2021.0,some problems,links=https://arxiv.org/abs/1910.02320 | original_url=https://zbmath.org/7393796 | target_kind=arxiv_pdf
zbmath,902898519,Quantitative correlations and some problems on prime factors of consecutive integers,https://arxiv.org/pdf/2512.01739.pdf,2025.0,some problems,links=https://arxiv.org/abs/2512.01739 | original_url=https://zbmath.org/902898519 | target_kind=arxiv_pdf
zbmath,5516711,On optimal quantization rules for some problems in sequential decentralized detection,https://arxiv.org/pdf/math/0608556.pdf,2008.0,some problems,links=https://doi.org/10.1109/TIT.2008.924647|https://arxiv.org/abs/math/0608556 | original_url=https://zbmath.org/5516711 | target_kind=arxiv_pdf
zbmath,6701072,On some problems related to the Hilbert-Smith conjecture,https://arxiv.org/pdf/1504.07277.pdf,2016.0,some problems,links=https://doi.org/10.1070/SM8679|https://arxiv.org/abs/1504.07277 | original_url=https://zbmath.org/6701072 | target_kind=arxiv_pdf
zbmath,900193763,WITHDRAWN: Some Problems in Number Theory I: The Circle Problem,https://arxiv.org/pdf/math/0702613.pdf,2007.0,some problems,links=https://arxiv.org/abs/math/0702613 | original_url=https://zbmath.org/900193763 | target_kind=arxiv_pdf
zbmath,902318314,On some problems of primes with the floor function,https://arxiv.org/pdf/2308.16301.pdf,2023.0,some problems,links=https://arxiv.org/abs/2308.16301 | original_url=https://zbmath.org/902318314 | target_kind=arxiv_pdf
zbmath,6851688,On the complexity and decidability of some problems involving shuffle,https://arxiv.org/pdf/1606.01199.pdf,2018.0,some problems,links=https://doi.org/10.1016/j.ic.2017.09.002|https://arxiv.org/abs/1606.01199 | original_url=https://zbmath.org/6851688 | target_kind=arxiv_pdf
zbmath,2020952,Dispersionless limit of Hirota equations in some problems of complex analysis,https://arxiv.org/pdf/math/0104169.pdf,2001.0,some problems,links=https://doi.org/10.1023/A:1012883123413|https://arxiv.org/abs/math/0104169 | original_url=https://zbmath.org/2020952 | target_kind=arxiv_pdf
zbmath,7274248,Some problems of attitude dynamics and control of a rigid body,http://www.e-ndst.kiev.ua/v20n2/2(72)a.pdf,2020.0,some problems,links=http://www.e-ndst.kiev.ua/v20n2/2(72)a.pdf | original_url=https://zbmath.org/7274248 | target_kind=direct_pdf
zbmath,900369082,"From Hopf algebras to topological quantum groups. A short history, various aspects and some problems",https://arxiv.org/pdf/1901.04328.pdf,2019.0,some problems,links=https://arxiv.org/abs/1901.04328 | original_url=https://zbmath.org/900369082 | target_kind=arxiv_pdf
zbmath,4041310,On the decidability of some problems about rational subsets of free partially commutative monoids,http://wrap.warwick.ac.uk/60778/12/WRAP_cs-rr-079.pdf,1986.0,some problems,links=https://doi.org/10.1016/0304-3975(86)90101-5|http://wrap.warwick.ac.uk/60778/12/WRAP_cs-rr-079.pdf | original_url=https://zbmath.org/4041310 | target_kind=direct_pdf
zbmath,6622485,Some problems in the representation theory of simple modular Lie algebras,https://arxiv.org/pdf/1503.06762.pdf,2015.0,some problems,links=https://doi.org/10.1090/conm/652/13065|https://arxiv.org/abs/1503.06762 | original_url=https://zbmath.org/6622485 | target_kind=arxiv_pdf
zbmath,5686535,On some problems in the article ``Efficient likelihood estimation in state space models'' by Cheng-Der Fuh,https://arxiv.org/pdf/1002.4959.pdf,2010.0,some problems,links=https://doi.org/10.1214/09-AOS748A|https://arxiv.org/abs/1002.4959|https://arxiv.org/abs/math/0611376 | original_url=https://zbmath.org/5686535 | target_kind=arxiv_pdf
zbmath,6607129,"Some problems on knots, braids, and automorphism groups",https://arxiv.org/pdf/1501.05424.pdf,2015.0,some problems,links=https://doi.org/10.17377/semi.2015.12.033|https://arxiv.org/abs/1501.05424 | original_url=https://zbmath.org/6607129 | target_kind=arxiv_pdf
zbmath,2041468,The quantum supersymmetric vector multiplet and some problems in non-Abelian supergauge theory,https://arxiv.org/pdf/hep-th/0212026.pdf,2003.0,some problems,links=https://doi.org/10.1002/andp.200310030|https://arxiv.org/abs/hep-th/0212026 | original_url=https://zbmath.org/2041468 | target_kind=arxiv_pdf
zbmath,7229677,Existence results for some problems on Riemannian manifolds,https://arxiv.org/pdf/2008.05199.pdf,2020.0,some problems,links=https://doi.org/10.4310/CAG.2020.v28.n3.a6|https://arxiv.org/abs/2008.05199 | original_url=https://zbmath.org/7229677 | target_kind=arxiv_pdf
zbmath,6854594,Some problems on the boundary of fractal geometry and additive combinatorics,https://arxiv.org/pdf/1608.02711.pdf,2017.0,some problems,links=https://doi.org/10.1007/978-3-319-57805-7_7|https://arxiv.org/abs/1608.02711 | original_url=https://zbmath.org/6854594 | target_kind=arxiv_pdf
zbmath,6949114,zbMATH Open Web Interface contents unavailable due to conflicting licenses.,https://arxiv.org/pdf/1807.10129.pdf,2018.0,some problems,links=https://doi.org/10.1080/10556788.2018.1435651|https://arxiv.org/abs/1807.10129 | original_url=https://zbmath.org/6949114 | target_kind=arxiv_pdf
zbmath,7564039,The solution of some problems of the theory of thermoelasticity with microtemperatures for a circular ring,http://www.viam.science.tsu.ge/enl_ses/vol34/Gulua_%20Meunargia.pdf,2020.0,some problems,links=http://www.viam.science.tsu.ge/enl_ses/vol34/Gulua_%20Meunargia.pdf | original_url=https://zbmath.org/7564039 | target_kind=direct_pdf
zbmath,7399724,Some problems on Cayley graphs,http://www.hippocampus.si/ISBN/978-961-6832-50-2.pdf,2013.0,some problems,links=http://www.hippocampus.si/ISBN/978-961-6832-50-2.pdf | original_url=https://zbmath.org/7399724 | target_kind=direct_pdf
zbmath,6720879,Some problems arising from partition poset homology,https://arxiv.org/pdf/1507.02365.pdf,2016.0,some problems,links=https://arxiv.org/abs/1507.02365 | original_url=https://zbmath.org/6720879 | target_kind=arxiv_pdf
zbmath,900161975,Some Problems on the Classical N-Body Problem,https://arxiv.org/pdf/1305.3191.pdf,2013.0,some problems,links=https://doi.org/10.1007/s10569-012-9431-1|https://arxiv.org/abs/1305.3191 | original_url=https://zbmath.org/900161975 | target_kind=arxiv_pdf
zbmath,7089899,Volume minimization and obstructions to solving some problems in Kähler geometry,https://arxiv.org/pdf/1809.01429.pdf,2018.0,some problems,links=https://doi.org/10.4310/ICCM.2018.v6.n2.a7|https://arxiv.org/abs/1809.01429 | original_url=https://zbmath.org/7089899 | target_kind=arxiv_pdf
zbmath,6251008,Symmetry and uniqueness of nonnegative solutions of some problems in the halfspace,https://arxiv.org/pdf/1212.0516.pdf,2013.0,some problems,links=https://doi.org/10.1016/j.jmaa.2013.02.048|https://arxiv.org/abs/1212.0516 | original_url=https://zbmath.org/6251008 | target_kind=arxiv_pdf
zbmath,7729776,A solution to some problems of Conway and Guy on monostable polyhedra,https://arxiv.org/pdf/2008.02090.pdf,2022.0,some problems,links=https://doi.org/10.1112/blms.12579|https://arxiv.org/abs/2008.02090 | original_url=https://zbmath.org/7729776 | target_kind=arxiv_pdf
zbmath,7377828,"Chevalley groups over Dedekind domains and some problems for \(K_2(2,\mathbb{Z}_S)\)",https://www.sci.u-toyama.ac.jp/math/tmj/archive/tmj41_2020/tmj_41_2020_05.pdf,2020.0,some problems,links=https://www.sci.u-toyama.ac.jp/math/tmj/archive/tmj41_2020/tmj_41_2020_05.pdf | original_url=https://zbmath.org/7377828 | target_kind=direct_pdf
zbmath,900366154,On some problems of Harju concerning squarefree arithmetic progressions in infinite words,https://arxiv.org/pdf/1812.02067.pdf,2018.0,some problems,links=https://arxiv.org/abs/1812.02067 | original_url=https://zbmath.org/900366154 | target_kind=arxiv_pdf
zbmath,8004999,Dimension constraints in some problems involving intermediate curvature,https://arxiv.org/pdf/2301.02730.pdf,2025.0,some problems,links=https://doi.org/10.1090/tran/9332|https://arxiv.org/abs/2301.02730 | original_url=https://zbmath.org/8004999 | target_kind=arxiv_pdf
zbmath,5051329,Notes on Stein-Sahi representations and some problems of non-\(L^2\)-harmonic analysis,https://arxiv.org/pdf/math/0411420.pdf,2006.0,some problems,links=https://arxiv.org/abs/math/0411420 | original_url=https://zbmath.org/5051329 | target_kind=arxiv_pdf
zbmath,7619167,"Generalized Gegenbauer shift and some problems of the theory of approximation of functions on the metric of \(L_{2, \lambda}\)",http://trans.imm.az/volumes/35-4/35-04-03.pdf,2015.0,some problems,links=http://trans.imm.az/volumes/35-4/35-04-03.pdf | original_url=https://zbmath.org/7619167 | target_kind=direct_pdf
zbmath,7584367,On some problems regarding distance-balanced graphs,https://arxiv.org/pdf/2201.02430.pdf,2022.0,some problems,links=https://doi.org/10.1016/j.ejc.2022.103593|https://arxiv.org/abs/2201.02430 | original_url=https://zbmath.org/7584367 | target_kind=arxiv_pdf
zbmath,900179395,Some problems with two axiomatizations of discussive logic,https://arxiv.org/pdf/1403.7777.pdf,2014.0,some problems,links=https://arxiv.org/abs/1403.7777 | original_url=https://zbmath.org/900179395 | target_kind=arxiv_pdf
zbmath,6389272,Naive motivic Donaldson-Thomas type Hirzebruch classes and some problems,https://arxiv.org/pdf/1306.4725.pdf,2014.0,some problems,links=https://doi.org/10.5427/jsing.2014.10b|https://arxiv.org/abs/1306.4725 | original_url=https://zbmath.org/6389272 | target_kind=arxiv_pdf
zbmath,7815331,On a general approach to some problems of approximation of operators,https://arxiv.org/pdf/2307.15474.pdf,2024.0,some problems,links=https://doi.org/10.1007/s10958-024-06987-4|https://arxiv.org/abs/2307.15474 | original_url=https://zbmath.org/7815331 | target_kind=arxiv_pdf
zbmath,900026816,Center conditions for polynomial differential equations: discussion of some problems,https://arxiv.org/pdf/math/0512357.pdf,2005.0,some problems,links=https://arxiv.org/abs/math/0512357 | original_url=https://zbmath.org/900026816 | target_kind=arxiv_pdf
zbmath,1093119,Infinite versions of some problems from finite complexity theory,https://arxiv.org/pdf/math/9503205.pdf,1996.0,some problems,links=https://doi.org/10.1305/ndjfl/1040046141|https://arxiv.org/abs/math/9503205 | original_url=https://zbmath.org/1093119 | target_kind=arxiv_pdf
zbmath,6335713,Some problems in functional analysis inspired by Hahn-Banach type theorems,https://arxiv.org/pdf/1310.3382.pdf,2014.0,some problems,links=https://doi.org/10.15352/afa/1396833499|https://arxiv.org/abs/1310.3382|http://www.emis.de/7296 | original_url=https://zbmath.org/6335713 | target_kind=arxiv_pdf
zbmath,7271460,Some problems on ruled hypersurfaces in nonflat complex space forms,https://arxiv.org/pdf/2002.01907.pdf,2020.0,some problems,links=https://doi.org/10.1007/s00025-020-01294-1|https://arxiv.org/abs/2002.01907 | original_url=https://zbmath.org/7271460 | target_kind=arxiv_pdf
zbmath,7435891,Some problems and algorithms related to the weight order relation on the \(n\)-dimensional Boolean cube,https://arxiv.org/pdf/1811.04421.pdf,2021.0,some problems,links=https://doi.org/10.1142/S179383092150021X|https://arxiv.org/abs/1811.04421|https://oeis.org/A51459|https://oeis.org/A294648|https://oeis.org/A351939|https://oeis.org/A359336 | original_url=https://zbmath.org/7435891 | target_kind=arxiv_pdf
zbmath,5686536,Reply to ``On some problems in the article `Efficient likelihood estimation in state space models{'}'' by Cheng-Der Fuh,https://arxiv.org/pdf/math/0611376.pdf,2010.0,some problems,links=https://doi.org/10.1214/09-AOS748B|https://arxiv.org/abs/math/0611376 | original_url=https://zbmath.org/5686536 | target_kind=arxiv_pdf
zbmath,7497546,Recursive methods for some problems in coding and random permutations,https://arxiv.org/pdf/2012.10896.pdf,2021.0,some problems,links=https://doi.org/10.1007/978-3-030-67899-9_30|https://arxiv.org/abs/2012.10896 | original_url=https://zbmath.org/7497546 | target_kind=arxiv_pdf
zbmath,1952036,Some problems with mass and heat transfer in a multi-component system,http://web.austral.edu.ar/descargas/facultad-cienciasEmpresariales/mat/Talamucci-MAT-SerieA-6(2002).pdf,2002.0,some problems,links=http://web.austral.edu.ar/descargas/facultad-cienciasEmpresariales/mat/Talamucci-MAT-SerieA-6(2002).pdf | original_url=https://zbmath.org/1952036 | target_kind=direct_pdf
zbmath,5562420,Some problems in number theory that arise from group theory,http://mat.uab.es/pubmat/fitxers/download/FileType:abstract/FolderName:Extravol07/FileName:APJTN05_09.pdf,2007.0,some problems,links=https://doi.org/10.5565/PUBLMAT_PJTN05_09|https://eudml.org/doc/41921|http://mat.uab.es/pubmat/fitxers/download/FileType:abstract/FolderName:Extravol07/FileName:APJTN05_09.pdf | original_url=https://zbmath.org/5562420 | target_kind=direct_pdf
zbmath,900076645,Statistical mechanics approach to some problems in conformal geometry,https://arxiv.org/pdf/math-ph/0002043.pdf,2000.0,some problems,links=https://doi.org/10.1016/S0378-4371(99)00515-4|https://arxiv.org/abs/math-ph/0002043 | original_url=https://zbmath.org/900076645 | target_kind=arxiv_pdf
zbmath,900411352,On Some Problems Related to a Simplex and a Ball,https://arxiv.org/pdf/1905.01937.pdf,2019.0,some problems,links=https://doi.org/10.18255/1818-1015-2018-6-680-691|https://arxiv.org/abs/1905.01937 | original_url=https://zbmath.org/900411352 | target_kind=arxiv_pdf
zbmath,6563602,Some problems with reproducing the Standard Model fields and interactions in five-dimensional warped brane world models,https://arxiv.org/pdf/1503.09074.pdf,2016.0,some problems,links=https://doi.org/10.1142/S0217751X16500019|https://arxiv.org/abs/1503.09074 | original_url=https://zbmath.org/6563602 | target_kind=arxiv_pdf
